system:index,avg_rad,.geo
240_0,1.8853996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.10876515165023,4.925013545185277]}"
241_0,0.19172555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.2194330203719,4.489330632387309]}"
242_0,0.1871223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.17002567974532,4.785774676146751]}"
243_0,31.758675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.11325672807082,4.516280090910895]}"
244_0,0.18627672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.20757983290338,5.490952174180576]}"
245_0,0.84064656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90664421272334,5.095693449167986]}"
246_0,0.1895701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.67470378064553,5.630191043219101]}"
247_0,0.19383165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.63877116928074,4.9474714272882645]}"
248_0,0.16677892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.3946045007752,4.682468418473006]}"
249_0,1.4189267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.00383735218321,5.630191043219101]}"
250_0,0.25905406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.73596430874062,4.246785505675038]}"
251_0,0.4448866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.56079282833733,5.077727143485595]}"
252_0,0.24498852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.08917730417457,5.621207890377906]}"
253_0,0.18747033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.00832892860382,4.992387191494241]}"
254_0,0.23926307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.90215263630274,5.5044269034423685]}"
255_0,0.18457857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.39622604256847,5.544851091227747]}"
256_0,0.8755505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.31537766699772,4.992387191494241]}"
257_0,0.21903102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.11774830449143,5.621207890377906]}"
258_0,0.17752045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.0307868107068,5.297814388094879]}"
259_0,0.19736983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.10265203343637,5.35171330514205]}"
260_0,0.23455666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.43952026498118,5.230440741785914]}"
261_0,0.2035484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.66859066243167,5.450527986395197]}"
262_0,0.3060458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.63265805106688,5.077727143485595]}"
263_0,0.23528513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.31375612520445,4.291701269881014]}"
264_0,0.18814924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.43215865393326,5.666123654583882]}"
265_0,1.4291171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.63714962748747,3.815594169297668]}"
266_0,0.8346546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.73758585053389,4.152462400842488]}"
267_0,0.17264308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.04139150534127,5.7334973008928465]}"
268_0,0.23292749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.74494746158182,5.486460597759978]}"
269_0,0.16615075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.06384938744425,3.779661557932887]}"
270_0,0.47263786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.52036864055194,5.6751068074250774]}"
271_0,0.27401662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.76902688547807,4.525263243752089]}"
272_0,0.20350257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.25698717352995,5.320272270197866]}"
273_0,0.2116518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.67919535706612,3.936866732653803]}"
274_0,0.30884796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.4260455357194,5.0687439906444]}"
275_0,0.22435425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.16104252690413,5.252898623888902]}"
276_0,0.24705096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.08019415133337,5.603241584695516]}"
277_0,0.20268984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.68655696811405,5.477477444918782]}"
278_0,0.26136974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72248957947883,5.2573902003095]}"
279_0,0.26140448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.87071160135855,4.085088754533524]}"
280_0,3.086911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.00545889397648,4.713909453417189]}"
281_0,0.43710992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.58325071044031,4.314159151984002]}"
282_0,0.1711342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.31088609057711,5.720022571631054]}"
283_0,1.7939315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.48605757098042,4.992387191494241]}"
284_0,0.20528737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.5489396408688,5.16306709547695]}"
285_0,0.29687524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.85436683746943,4.7184010298377865]}"
286_0,0.29408443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.5219901823452,5.266373353150695]}"
287_0,22.27853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.20308825648277,4.7004347241553965]}"
288_0,0.2159351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.63265805106688,4.6420442306876275]}"
289_0,0.17769717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.45299499424297,4.857639898876313]}"
290_0,0.2211098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.67308223885226,4.7004347241553965]}"
291_0,0.18390863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94706840050871,5.288831235253683]}"
292_0,0.23797451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.87071160135855,3.707796335203325]}"
293_0,0.19698371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.56977598117851,5.374171187245038]}"
294_0,0.21372682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.85436683746943,5.329255423039061]}"
295_0,0.4340664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.37376816046549,4.925013545185277]}"
296_0,0.7065887,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.52935179339313,4.026698261065755]}"
297_0,0.18889746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.08468572775398,3.707796335203325]}"
298_0,1.559403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.67757381527285,4.116529789477707]}"
299_0,0.32547075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.2149414439513,5.526884785545357]}"
300_0,0.40281105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.62816647464628,5.598750008274918]}"
301_0,0.6096333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.25985720815729,5.652648925322089]}"
302_0,0.2658102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.5967254397021,5.549342667648344]}"
303_0,0.5569374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.13409306838055,5.720022571631054]}"
304_0,0.5864738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.75555215621628,4.1255129423189025]}"
305_0,0.5065098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.40970077183027,4.43094013891954]}"
306_0,0.23129791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.75555215621628,5.477477444918782]}"
307_0,0.42030528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.89316948346155,4.408482256816552]}"
308_0,0.2387102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.89766105988214,4.058139296009939]}"
309_0,0.1703874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.69267008632792,5.001370344335436]}"
310_0,0.2516851,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.2239245967925,4.026698261065755]}"
311_0,0.35844553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.34070558372804,3.8964425448684246]}"
312_0,0.21434021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.08468572775398,5.472985868498185]}"
313_0,1.0154108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.83477898999378,5.046286108541413]}"
314_0,0.18349862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.41419234825086,5.5223932091247585]}"
315_0,0.20177485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.06671942207159,5.14510078979456]}"
316_0,0.22027904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.34519716014863,5.742480453734041]}"
317_0,0.23161829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.18799198542771,5.261881776730098]}"
318_0,0.3531866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.48443602918717,5.347221728721452]}"
319_0,0.25308856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.5309733351864,5.113659754850376]}"
320_0,0.26268077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.48892760560776,4.691451571314201]}"
321_0,0.38591534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.8947910252548,4.534246396593285]}"
322_0,0.57312864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.5877422868609,4.314159151984002]}"
323_0,0.41526574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.58936382865417,4.462381173863723]}"
324_0,3.4900775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.34232712552131,4.763316794043763]}"
325_0,0.25429717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.31537766699772,5.35171330514205]}"
326_0,0.20391116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.27333193741907,4.974420885811851]}"
327_0,0.20181248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.039769963548,4.520771667331492]}"
328_0,0.45697603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.88867790704094,4.781283099726154]}"
329_0,0.20966692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.75393061442301,4.46687275028432]}"
330_0,0.41351813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.52648175876581,4.228819199992648]}"
331_0,0.22709528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.74494746158182,4.713909453417189]}"
332_0,0.2760225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.12061833911875,5.634682619639698]}"
333_0,1.3107791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.7898632257878,3.9323751562332054]}"
334_0,0.16329631,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.89029944883421,5.737988877313444]}"
335_0,0.16769698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.26147874995054,5.760446759416432]}"
336_0,0.30407968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.33334397268011,4.907047239502886]}"
337_0,0.2105742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.53384336981374,5.185524977579938]}"
338_0,0.3017841,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.84376214283498,4.790266252567348]}"
339_0,0.18797338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.5922338632815,4.974420885811851]}"
340_0,2.682247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.59834698149537,4.201869741469062]}"
341_0,0.3670311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.14918933943561,5.549342667648344]}"
342_0,0.21538647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.66122905138373,5.23942389462711]}"
343_0,1.068033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.37214661867222,4.053647719589341]}"
344_0,2.3030949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.70901485021705,3.8650015099242414]}"
345_0,0.20793761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.83640053178704,5.329255423039061]}"
346_0,1.2565649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.80945107326346,4.251277082095636]}"
347_0,0.23566763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72698115589944,4.974420885811851]}"
348_0,0.2789916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.63714962748747,5.679598383845675]}"
349_0,0.3802318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.57139752297178,5.118151331270974]}"
350_0,1.7430128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.75393061442301,4.01771510822456]}"
351_0,0.22609197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.45910811245685,5.48196902133938]}"
352_0,0.3615143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.86622002493796,4.556704278696273]}"
353_0,0.24226128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.00995047039709,5.104676602009181]}"
354_0,0.17706443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.37214661867222,4.740858911940775]}"
355_0,0.208873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.66122905138373,4.682468418473006]}"
356_0,0.28797272,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.57139752297178,4.835182016773325]}"
357_0,2.8083198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.62367489822569,3.8425436278212532]}"
358_0,0.18702179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.22554613858577,3.9638161911773886]}"
359_0,0.17758633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.30926454878386,4.44890644460193]}"
360_0,0.23528518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.82741737894584,5.5807837025925275]}"
361_0,0.18722813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.80495949684286,5.490952174180576]}"
362_0,0.23298137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.70901485021705,5.48196902133938]}"
363_0,1.8337204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.26147874995054,4.803740981829141]}"
364_0,0.48164693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.87071160135855,4.821707287511532]}"
365_0,0.19095145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.64326274570135,3.7841531343534847]}"
366_0,0.20168456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.77351846189868,5.540359514807149]}"
367_0,0.53617775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.25698717352995,4.983404038653045]}"
368_0,0.30431247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.79597634400166,4.480347479546114]}"
369_0,0.5204521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.52486021697254,5.598750008274918]}"
370_0,1.5980403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.40970077183027,4.911538815923484]}"
371_0,0.19324009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.06222784565098,4.255768658516233]}"
372_0,0.20810331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.32723085446625,4.942979850867667]}"
373_0,0.17805883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.18063037437979,3.8650015099242414]}"
374_0,0.18292946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.31088609057711,3.9233920033920104]}"
375_0,0.42297474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.84376214283498,3.8425436278212532]}"
376_0,0.44455323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.5399564880276,4.65551895994942]}"
377_0,0.17301854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.1357146101738,5.715530995210456]}"
378_0,0.18823856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.18961352722098,4.062630872430536]}"
379_0,2.2635028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.91562736556453,4.920521968764679]}"
380_0,0.19502442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.46197814708417,4.664502112790616]}"
381_0,0.23968594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.80782953147019,5.374171187245038]}"
382_0,0.20297042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.19859668006218,4.103055060215914]}"
383_0,0.2937969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.76902688547807,3.9009341212890223]}"
384_0,25.576418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.167155645118,4.56119585511687]}"
385_0,0.32997608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.84825371925557,4.368058069031173]}"
386_0,0.4128227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.2149414439513,5.544851091227747]}"
387_0,0.1899273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.18799198542771,5.091201872747388]}"
388_0,19.169645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.10876515165023,4.516280090910895]}"
389_0,0.22767335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.30477297236325,5.347221728721452]}"
390_0,1.2952255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.94706840050871,5.086710296326791]}"
391_0,0.2434098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9919841647147,4.305175999142807]}"
392_0,0.1674956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.408079230037,4.902555663082289]}"
393_0,0.15671098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.44563338319504,3.815594169297668]}"
394_0,0.25537848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.56690594655119,3.9233920033920104]}"
395_0,0.25694448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9919841647147,4.341108610507588]}"
396_0,0.20858616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.66122905138373,3.847035204241851]}"
397_0,0.32836977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.20595829111011,5.531376361965954]}"
